"reachNumber","reachID","length","width","depth","localArea","localPET","localCin","d","connect","order"
511,6270076,265,28.4590280560356,0.710678379905947,991800,0.005,10,0.1,"6270078",3
2197,6270188,515,17.0857705761195,0.497236794770764,325800,0.005,10,0.1,"6270184,6270190",2
1242,6270572,2522,14.1955930471987,0.436743587802288,5067000,0.005,10,0.1,"6270574",2
2370,6277591,1872,24.9404181880909,0.647965183307544,2349000,0.005,10,0.1,"6277571",3
2369,6277619,617,26.1587553933882,0.669963299525509,313200,0.005,10,0.1,"6277591,6277589",3
2368,6277701,3907,26.3861996002293,0.674035622353562,5195700,0.005,10,0.1,"6277619",3
2367,6277813,3393,26.615576141699,0.67813189165256,5399100,0.005,10,0.1,"6277701",3
2366,6277827,131,27.4141525715958,0.692311326346585,43200,0.005,10,0.1,"6277813,6277815",3
2365,6277829,619,27.4759265849996,0.693402977289692,774000,0.005,10,0.1,"6277827",3
2364,6279065,2463,27.6336103146629,0.696186182213203,4418100,0.005,10,0.1,"6277829",3
2454,6278033,2160,23.2044166908282,0.616053625754912,1915200,0.005,10,0.1,"6277975",3
2453,6278047,2491,23.3555054922904,0.618858768701794,2249100,0.005,10,0.1,"6278033",3
2452,6278087,4223,23.7382720849271,0.625941046051054,5964300,0.005,10,0.1,"6278047,6278019",3
2451,6278101,2298,24.0169988850562,0.63107674306607,1503900,0.005,10,0.1,"6278087,6278069",3
2450,6278111,1173,24.2150511659532,0.634715103377501,1782000,0.005,10,0.1,"6278101",3
2449,6278137,2864,24.3611191861064,0.637392757722792,2710800,0.005,10,0.1,"6278111",3
2448,6278185,1123,24.5343670447268,0.640562425148402,1313100,0.005,10,0.1,"6278137",3
2472,6278217,1790,21.5934192965111,0.585792829727696,4197600,0.005,10,0.1,"6278193",3
2471,6278221,1373,22.8549472121839,0.609544216243963,2161800,0.005,10,0.1,"6278217,6279089",3
2470,6278209,3757,23.0805080739488,0.613749023722308,4717800,0.005,10,0.1,"6278221",3
2553,6278829,1900,13.8123508110474,0.428456148114095,1947600,0.005,10,0.1,"6278809",2
2552,6278825,3505,14.2791778870073,0.438542109922702,3341700,0.005,10,0.1,"6278829",2
2676,6278947,1673,12.8125969669249,0.406504235124877,2888100,0.005,10,0.1,"6278961",2
2363,6277913,2943,27.9186547428786,0.701205317082273,3942900,0.005,10,0.1,"6279065",3
2777,6279687,1256,11.2316006114253,0.370704804955677,1590300,0.005,10,0.1,"6279699",2
2654,6279895,370,14.9621621625927,0.453121958863346,89100,0.005,10,0.1,"6279905,6279897",3
2641,6280033,2122,11.4965761113929,0.37680531681552,3404700,0.005,10,0.1,"6280039,6280035",2
2568,6280571,1747,13.9226695510779,0.430848732645714,2173500,0.005,10,0.1,"6280589,6280573",2
2624,6279969,814,11.3931301960089,0.374428761346987,663300,0.005,10,0.1,"6280809",2
2615,6280817,516,10.2341149756781,0.347339570725945,287100,0.005,10,0.1,"6280829",2
3353,6289661,4018,11.3624248394069,0.373722095561432,5579100,0.005,10,0.1,"6289589",2
3173,6289695,3708,12.2610479409551,0.394174361083248,5116500,0.005,10,0.1,"6289661",2
3172,6289725,3943,15.1696627099361,0.457511701435642,5229900,0.005,10,0.1,"6289695,6289723",2
3171,6289727,2310,16.4151318114816,0.48349292240527,2684700,0.005,10,0.1,"6289725,6289767",2
3269,6289905,515,10.1448266106785,0.34521550954096,46226700,0.005,10,0.1,"6289917",1
3237,6289899,1352,11.9444033177685,0.387020687964738,1171800,0.005,10,0.1,"6289927,6289905",2
3224,6289949,598,9.8243033793983,0.337543923854234,207000,0.005,10,0.1,"6289967",2
3212,6291619,1391,7.93393958602937,0.29064394612324,22959000,0.005,10,0.1,"6291637",1
5157,9976711,511,22.1245905488854,0.595842844786805,172800,0.005,10,0.1,"9976713",3
5511,9977399,231,6.48371778474252,0.252345713060065,45900,0.005,10,0.1,"9977151",2
5216,9976883,367,15.7736380902753,0.470187814323051,121500,0.005,10,0.1,"9977297,9976887",2
5513,9977409,109,8.62380348421849,0.308111745953103,23400,0.005,10,0.1,"9977399,9977405",2
5512,9977411,544,8.8155898362246,0.312892405300559,501300,0.005,10,0.1,"9977409",2
5137,9977157,1517,9.16053381790913,0.3214131244647,3507300,0.005,10,0.1,"9977411",2
5237,9978497,2329,20.5377113078737,0.565594907293671,5267700,0.005,10,0.1,"9978501",3
4705,11729112,4714,11.6895547527367,0.381221721001808,9723600,0.005,10,0.1,"11728532",2
4660,11728632,1646,9.95046491951894,0.34057237664254,2517300,0.005,10,0.1,"11728640",2
4704,11728534,2123,12.5455357387064,0.400554400568342,1389600,0.005,10,0.1,"11729112,11728566",2
1433,11736953,1885,32.5258232671048,0.78033101281289,1827900,0.005,10,0.1,"11736855",3
1432,11736987,1175,32.5756514367925,0.781167624256953,1656000,0.005,10,0.1,"11736953",3
1430,11736999,900,32.6649592969309,0.782666136959743,798300,0.005,10,0.1,"11736987",3
1431,11737805,477,32.6687278327187,0.782729342855587,230400,0.005,10,0.1,"11736999",3
1638,11737029,226,23.4686610504622,0.620956071503729,88200,0.005,10,0.1,"11737069",3
1706,11738673,430,16.9967437400525,0.495421748329316,198000,0.005,10,0.1,"11738681",2
2106,11738967,2093,41.0238417527494,0.918003820735096,1866600,0.005,10,0.1,"11738951",4
2105,11738969,546,41.3205625141655,0.92264666558868,198000,0.005,10,0.1,"11738967,11738965",4
2111,11739001,2943,41.4271355750898,0.924311790459563,6224400,0.005,10,0.1,"11738969",4
2143,11739049,5386,41.785110283943,0.929895499652793,9722700,0.005,10,0.1,"11739001,11738999",4
411,11749981,175,54.3494845416288,1.11777877734051,257400,0.005,10,0.1,"11749983,11749979",5
3621,22719227,1314,13.6054574854769,0.423953537768338,1568700,0.005,10,0.1,"22719209",3
3620,22719237,179,13.708811074867,0.426205365655562,530100,0.005,10,0.1,"22719227",3
3619,22719259,806,14.2751939971099,0.438456459079622,817200,0.005,10,0.1,"22719237,22719239",3
4603,22719957,1435,14.3915545271558,0.440955185579529,2453400,0.005,10,0.1,"22719259",3
4605,22719961,36,16.0936214070679,0.476844420515721,4500,0.005,10,0.1,"22719957,22719959,22719965",3
3609,22719337,1446,16.1115037795552,0.477215249563384,455400,0.005,10,0.1,"22719961",3
4534,22720105,833,14.3694658028443,0.440481319674075,917100,0.005,10,0.1,"22720101,22720103",3
3649,22719597,374,14.377623050333,0.440656341244948,179100,0.005,10,0.1,"22720105",3
3736,22720501,2131,10.999880224693,0.365334451234342,59092200,0.005,10,0.1,"22720511",1
3724,22720573,817,13.252700495291,0.416228800293769,1178100,0.005,10,0.1,"22720585",3
4400,22721617,230,10.0669289445236,0.34335783447446,10800,0.005,10,0.1,"22721629",2
3547,22721921,639,10.9241361728692,0.36357166791383,1602000,0.005,10,0.1,"22721899,22721901",2
3546,22721947,770,11.4478975100811,0.375687782452264,817200,0.005,10,0.1,"22721921",2
3545,22721953,142,11.6585174253541,0.380512902318053,917100,0.005,10,0.1,"22721947",2
3544,22724035,802,11.7389442966963,0.382348497809407,1294200,0.005,10,0.1,"22721953",2
3777,22723585,2918,17.3781698180442,0.503178278236781,3315600,0.005,10,0.1,"22722079",3
3825,22722313,302,11.2204953073391,0.370448191459986,161100,0.005,10,0.1,"22722343",2
4579,22724317,521,10.7072640825104,0.358504010932085,1242000,0.005,10,0.1,"22722627",2
3894,22722689,1987,9.82697313077185,0.337608130456302,2460600,0.005,10,0.1,"22722713",2
3904,22724423,17,11.8958471182728,0.385918697953685,1800,0.005,10,0.1,"22722901",2
3981,22723869,1161,24.9913018097668,0.648890288639363,1600200,0.005,10,0.1,"22723133",3
4482,22722115,148,17.4381569541426,0.504393482893009,43200,0.005,10,0.1,"22723585",3
3477,22724719,2486,25.7547848643353,0.662704023735568,4167000,0.005,10,0.1,"22723631",3
3980,22723159,196,24.9922824752226,0.648908112375998,54000,0.005,10,0.1,"22723869",3
3542,22721999,547,11.8679529214847,0.38528502491366,2106900,0.005,10,0.1,"22724035",2
3808,22722217,267,16.4948149967629,0.485134626175133,116100,0.005,10,0.1,"22724107",3
4578,22724315,376,11.0112939005659,0.365599764324334,189900,0.005,10,0.1,"22724317",2
3905,22724421,79,11.8958471182728,0.385918697953685,1800,0.005,10,0.1,"22724423",2
3476,22723637,89,26.8038426244389,0.681486097485607,11700,0.005,10,0.1,"22724719",3
3758,22720633,150,12.0480963911057,0.389369529522083,50400,0.005,10,0.1,"22725023",2
3864,22725555,2206,14.3923425445023,0.440972086758375,3089700,0.005,10,0.1,"22725551",3
3863,22725559,317,14.6199446831555,0.445842093732125,103500,0.005,10,0.1,"22725555",3
3862,22725557,53,14.9193828974612,0.452214684664294,10800,0.005,10,0.1,"22725559",3
1111,6269480,100,18.3095988468176,0.521908343116856,22500,0.005,10,0.1,"6268638",3
758,6268836,97,15.3060882857185,0.460388014367305,25200,0.005,10,0.1,"6268846,6268832",2
1049,6269336,3526,44.1584240792678,0.966559414115269,2624400,0.005,10,0.1,"6269318",3
1047,6269328,284,44.1869795214418,0.96699689572595,93600,0.005,10,0.1,"6269336",3
1096,6269434,395,37.5148313478259,0.862305503344384,194400,0.005,10,0.1,"6269422",3
1099,6269444,1661,37.7466193492686,0.866031526424465,1483200,0.005,10,0.1,"6269434,6269436",3
1098,6269442,3801,37.996776492399,0.870045143007969,4519800,0.005,10,0.1,"6269444",3
513,6267202,176,28.4657886769096,0.710796553974466,288900,0.005,10,0.1,"6270076",3
1240,6270568,2014,16.0360768350794,0.475650271408225,1492200,0.005,10,0.1,"6270570,6270572",2
2362,6277921,305,28.1625582300509,0.705487837298085,54900,0.005,10,0.1,"6277913,6277983",3
2361,6277987,3728,29.1612101476704,0.722907846763701,3597300,0.005,10,0.1,"6277921,6277919",3
2360,6278099,3591,29.3647857237638,0.726436812713749,3126600,0.005,10,0.1,"6277987",3
2310,6278157,1627,37.1512904819271,0.856447590230519,2194200,0.005,10,0.1,"6278097,6278099",4
2309,6278189,875,37.2930062368918,0.858733162221723,1384200,0.005,10,0.1,"6278157,6278159",4
2447,6278207,756,31.5203754816125,0.76336637587463,210600,0.005,10,0.1,"6278185,6278209",4
2308,6278203,269,37.298542351721,0.858822394976442,347400,0.005,10,0.1,"6278189",4
2307,6279103,2476,37.3333902915188,0.859383993303248,2175300,0.005,10,0.1,"6278203",4
2446,6278211,3696,31.9448087938748,0.770547230909983,2994300,0.005,10,0.1,"6278207",4
2445,6278215,1440,32.0871293438105,0.772948688139433,1848600,0.005,10,0.1,"6278211,6278181",4
2444,6278219,190,32.1242094542055,0.773573837236238,47700,0.005,10,0.1,"6278215",4
2443,6278233,3816,33.1429966785347,0.790666430567741,6268500,0.005,10,0.1,"6278219,6279093",4
2442,6279095,1508,33.2175489476344,0.791910985342096,1875600,0.005,10,0.1,"6278233",4
2532,6278833,938,20.6383217071481,0.567533005536029,1687500,0.005,10,0.1,"6278815,6278825",3
2531,6278831,578,20.7238985002838,0.569179275572428,801900,0.005,10,0.1,"6278833",3
2675,6278905,804,13.340458675372,0.418156249906267,752400,0.005,10,0.1,"6278947,6278907",2
2441,6278249,2507,33.8114058144401,0.801794954056118,4667400,0.005,10,0.1,"6279095,6278255",4
2306,6278245,548,37.3858417204368,0.860228987479563,185400,0.005,10,0.1,"6279103",4
2779,6280209,52,11.2317855713774,0.370709078234544,1800,0.005,10,0.1,"6279687",2
2653,6279889,3813,15.3626395487267,0.461578049475564,4611600,0.005,10,0.1,"6279895",3
2622,6279957,2209,12.0647005816563,0.389745081058415,4011300,0.005,10,0.1,"6279969",2
2640,6280017,201,11.8712090537336,0.385359017552946,45000,0.005,10,0.1,"6280033",2
2778,6276729,793,11.3336140482652,0.37305851094835,1192500,0.005,10,0.1,"6280209",2
2567,6280559,296,14.2292684587081,0.437468573671144,144900,0.005,10,0.1,"6280571",2
3063,6281065,324,10.2488221225024,0.347688901519897,151200,0.005,10,0.1,"6280817",2
3064,6281061,876,13.1119982844022,0.413130518041991,1268100,0.005,10,0.1,"6281063,6281065",3
3146,6290103,1258,22.9385031033982,0.611103274191351,1026900,0.005,10,0.1,"6289717,6289727",3
3236,6289875,284,12.4003858285013,0.397304695414622,85500,0.005,10,0.1,"6289899,6289879",2
3223,6289939,201,10.5111558053627,0.353894970460352,44100,0.005,10,0.1,"6289949,6289957",2
3145,6289701,1860,23.9187497712493,0.629268499186895,3260700,0.005,10,0.1,"6290103,6289745",3
3210,6291589,1399,8.42098492852279,0.303021247659277,26724600,0.005,10,0.1,"6291619",1
5156,9976723,1790,23.7666766309807,0.626465240363748,2768400,0.005,10,0.1,"9976711,9977179",3
5155,9976727,590,23.8181062248415,0.627413874607689,789300,0.005,10,0.1,"9976723",3
5154,9976733,638,23.9224612646139,0.629336848497254,699300,0.005,10,0.1,"9976727",3
5153,9976737,2066,24.0491515489585,0.631668020451263,4079700,0.005,10,0.1,"9976733",3
5152,9976755,1131,24.1487901807036,0.633498839514113,1603800,0.005,10,0.1,"9976737",3
5151,9976775,466,24.2093521862438,0.634610534143842,1500300,0.005,10,0.1,"9976755",3
5150,9976779,381,24.2580858750699,0.635504498890802,159300,0.005,10,0.1,"9976775",3
5149,9976793,1030,24.3302342832044,0.636826991787179,1147500,0.005,10,0.1,"9976779",3
5148,9976805,592,24.3760338677823,0.637665895670563,464400,0.005,10,0.1,"9976793",3
5136,9976597,435,9.65769101290353,0.333526521116835,195300,0.005,10,0.1,"9977157",2
5139,9976817,1944,25.7611927805232,0.662819438225635,3546000,0.005,10,0.1,"9977213,9976805",3
4700,11728530,1021,13.0076173507008,0.410825588303087,2617200,0.005,10,0.1,"11728534,11728538",2
4659,11729932,2598,10.3720546686991,0.350610095449664,4919400,0.005,10,0.1,"11728632",2
4658,11729938,2115,11.2718228363747,0.371633595318932,4193100,0.005,10,0.1,"11729932",2
4657,11729934,442,11.7507690662918,0.382618057827573,183600,0.005,10,0.1,"11729938",2
1637,11737025,247,23.5449016325463,0.622367456272544,385200,0.005,10,0.1,"11737029",3
1705,11738669,475,17.1391282347602,0.498323271124624,405900,0.005,10,0.1,"11738673",2
395,11749087,214,54.3500924875183,1.11778752965003,55800,0.005,10,0.1,"11749981",5
3608,22719383,2208,16.3180283293167,0.481489074431836,3159000,0.005,10,0.1,"22719337",3
3607,22719399,522,16.4461952152313,0.48413320196139,290700,0.005,10,0.1,"22719383",3
3598,22719417,638,18.1229254585641,0.518177882408201,4386600,0.005,10,0.1,"22719397,22719399",3
3597,22719421,62,18.123212045034,0.518183618330514,7200,0.005,10,0.1,"22719417",3
3596,22719423,60,18.1233075724666,0.518185530270736,4500,0.005,10,0.1,"22719421",3
3595,22719427,36,18.1248359168318,0.518216119010686,45900,0.005,10,0.1,"22719423",3
4519,22720015,28,18.1250269473642,0.518219942298331,6300,0.005,10,0.1,"22719427",3
3648,22723521,512,14.3936557743568,0.441000251933526,351000,0.005,10,0.1,"22719597",3
4520,22720027,98,18.1291334314966,0.518302126604229,23400,0.005,10,0.1,"22720015",3
4525,22730789,377,18.1423991010976,0.5185675783013,366300,0.005,10,0.1,"22720027",3
3735,22720451,8159,12.1883217194514,0.392536273675821,76743900,0.005,10,0.1,"22720501",1
3723,22720557,1286,14.099845218122,0.434679441721781,1603800,0.005,10,0.1,"22720573,22720559",3
3756,22720623,219,12.1251479604298,0.391110965009506,67500,0.005,10,0.1,"22720633",2
4399,22721621,911,13.6033282344779,0.423907092635494,235800,0.005,10,0.1,"22721617,22721615",2
4407,22723957,94,13.6044638922805,0.423931864893614,20700,0.005,10,0.1,"22721621",2
3543,22724037,288,11.9117218222842,0.386279124882744,732600,0.005,10,0.1,"22721999",2
4391,22722121,124,17.4388621751985,0.504407761622318,23400,0.005,10,0.1,"22722115",3
4392,22724057,82,17.4392651409774,0.504415920460433,9900,0.005,10,0.1,"22722121",3
3806,22722219,87,16.517965079977,0.485611138390678,14400,0.005,10,0.1,"22722217",3
3805,22722233,1053,16.6239046175331,0.48778920600387,683100,0.005,10,0.1,"22722219",3
3804,22722287,4767,16.9907926582445,0.495300318296248,7624800,0.005,10,0.1,"22722233",3
4573,22724183,355,11.2432448843052,0.3709737908247,350100,0.005,10,0.1,"22722313",2
3892,22722661,1203,10.182408612356,0.346110220193104,783900,0.005,10,0.1,"22722689",2
3978,22723871,1299,25.0053937706633,0.6491463919183,507600,0.005,10,0.1,"22723159",3
3475,22722389,253,26.8076816990733,0.681554421788033,210600,0.005,10,0.1,"22723637",3
3979,22724521,93,25.0059449722742,0.649156408419139,32400,0.005,10,0.1,"22723871",3
3541,22722055,1820,12.0754178310531,0.389987400144042,2779200,0.005,10,0.1,"22724037",2
4572,22724179,561,11.4631964387153,0.376039159493199,878400,0.005,10,0.1,"22724183",2
3885,22722625,1286,11.0958165221179,0.367561948978407,1329300,0.005,10,0.1,"22724315",2
3861,22723719,1324,14.9986961267134,0.453896165094611,1894500,0.005,10,0.1,"22725557",3
4521,22720045,473,18.2136516152371,0.519992376603469,359100,0.005,10,0.1,"22730789",3
508,6270082,1546,28.5505180436717,0.712276890299175,3613500,0.005,10,0.1,"6267202",3
757,6268844,5185,16.0291749404695,0.475506958923385,7619400,0.005,10,0.1,"6268836",2
1133,6269566,2110,16.2787632472006,0.480677776830408,3449700,0.005,10,0.1,"6268844",2
1046,6269342,1460,44.7993668964729,0.976358637344314,2697300,0.005,10,0.1,"6269328",3
1045,6269358,3456,44.9979713531643,0.979386500104106,4890600,0.005,10,0.1,"6269342",3
649,6269362,294,47.9618401180359,1.02410891061163,81000,0.005,10,0.1,"6269360,6269358",3
648,6269368,236,48.409828526788,1.03079556184053,86400,0.005,10,0.1,"6269362,6269364",3
1043,6269374,2365,48.8736780608421,1.03769942380007,4070700,0.005,10,0.1,"6269368,6269366",3
1044,6269382,1455,49.02301861642,1.03991799573449,854100,0.005,10,0.1,"6269374",3
646,6269388,922,49.2223693083503,1.04287635088455,828900,0.005,10,0.1,"6269384,6269382",3
647,6269390,2,49.2225616111046,1.0428792029113,9900,0.005,10,0.1,"6269388",3
1086,6269402,1082,49.2422671429342,1.043171436358,1074600,0.005,10,0.1,"6269390",3
1088,6269412,949,49.3164976325807,1.04427196123334,2063700,0.005,10,0.1,"6269402",3
1094,6269430,1241,49.3562493241838,1.04486110671475,1145700,0.005,10,0.1,"6269412",3
1100,6269446,995,49.5218961806232,1.0473145684084,1778400,0.005,10,0.1,"6269430,6269432",3
1089,6269416,6268,38.4735999322642,0.877673602129401,10325700,0.005,10,0.1,"6269442",3
1103,6269458,1613,49.6194727490104,1.04875866150624,2167200,0.005,10,0.1,"6269446",3
1220,6270150,289,16.2000612725899,0.479049861543461,2736900,0.005,10,0.1,"6270568",2
2775,6276723,1550,11.6797473489809,0.380997804327757,2093400,0.005,10,0.1,"6276729",2
2305,6278271,1627,37.5526510569415,0.862913930702235,1333800,0.005,10,0.1,"6278245",4
2440,6279113,1560,34.1167250039381,0.806856298218336,1185300,0.005,10,0.1,"6278249,6278315",4
2530,6278841,792,20.913135315656,0.572812467801552,448200,0.005,10,0.1,"6278831",3
2529,6278847,289,20.9518102154105,0.573553778314779,95400,0.005,10,0.1,"6278841",3
2528,6278869,2428,21.064531417392,0.575712051630706,1514700,0.005,10,0.1,"6278847",3
2527,6278871,237,21.1237896773418,0.576845279836123,49500,0.005,10,0.1,"6278869",3
2674,6278897,231,13.4482183147363,0.420517800770417,48600,0.005,10,0.1,"6278905",2
2439,6278261,3793,34.2300783904993,0.808731919763674,3160800,0.005,10,0.1,"6279113",4
2652,6279849,1151,15.9313152301387,0.473472980887562,663300,0.005,10,0.1,"6279889",3
2639,6280013,1440,13.1431641312811,0.413817650806239,2604600,0.005,10,0.1,"6280017,6280025",2
2566,6280557,687,15.2866499851476,0.459978660500656,1238400,0.005,10,0.1,"6280559,6280615",2
3060,6281057,493,13.3438124799453,0.418229834559429,950400,0.005,10,0.1,"6281059,6281061",3
3144,6290097,2385,24.1309794864518,0.633171741887416,3911400,0.005,10,0.1,"6289701,6289751",3
3235,6289867,1582,12.6736994787207,0.403414442664068,2012400,0.005,10,0.1,"6289875",2
3222,6289933,5008,11.4574401530057,0.375906968934366,10024200,0.005,10,0.1,"6289939",2
3143,6289655,1639,24.450103110035,0.639021610525719,2146500,0.005,10,0.1,"6290097,6289653",3
3211,6290007,249,8.43610781990641,0.30340207327284,26848800,0.005,10,0.1,"6291589",1
5510,9977427,407,9.7769715640521,0.336404739195618,1367100,0.005,10,0.1,"9976597",2
5509,9977431,578,10.2833741604198,0.34850900607302,407700,0.005,10,0.1,"9977427",2
5135,9976671,1299,10.4353765869999,0.352107071601407,1935900,0.005,10,0.1,"9977431",2
4701,11729172,6,13.0076173507008,0.410825588303087,0,0.005,10,0.1,"11728530",2
4703,11729174,293,13.1523898973561,0.414020963194579,2457000,0.005,10,0.1,"11729172",2
4702,11729110,1157,13.1860920980597,0.414763310578152,577800,0.005,10,0.1,"11729174",2
4656,11729936,1078,12.0013006682303,0.388310273096473,909000,0.005,10,0.1,"11729934",2
4655,11729942,3467,12.6804283887632,0.40356436150612,6985800,0.005,10,0.1,"11729936",2
4654,11729944,651,12.9453418123129,0.409447783526532,603000,0.005,10,0.1,"11729942",2
4653,11729948,752,13.1037797247953,0.412949236751344,790200,0.005,10,0.1,"11729944",2
4652,11729952,584,13.547948098784,0.422698324074906,655200,0.005,10,0.1,"11729948",2
4651,11729962,1826,13.8094312338184,0.428392750843986,3109500,0.005,10,0.1,"11729952",2
4650,11729964,4379,14.4211954723863,0.441590725394445,5366700,0.005,10,0.1,"11729962,11729972",2
1635,11737091,2712,23.5889029917345,0.623181396409714,1638900,0.005,10,0.1,"11737025",3
1636,11737811,383,23.5939472577968,0.623274676472955,188100,0.005,10,0.1,"11737091",3
1704,11738663,2308,17.3015083593941,0.501623455809441,2932200,0.005,10,0.1,"11738669",2
394,11749987,388,54.3715532493061,1.11809647127564,1914300,0.005,10,0.1,"11749087",5
396,11749995,731,54.3876830343102,1.1183286459431,1463400,0.005,10,0.1,"11749987",5
382,11749993,77,54.3877668081544,1.11832985174308,7200,0.005,10,0.1,"11749995",5
4522,22720061,1519,18.5024096222769,0.525749493580349,4237200,0.005,10,0.1,"22720045",3
4523,22720079,808,18.6524254070379,0.528729786252005,438300,0.005,10,0.1,"22720061",3
4524,22720085,398,18.7909826479841,0.531476055411098,982800,0.005,10,0.1,"22720079",3
3594,22719519,204,18.7924365185395,0.531504839530826,47700,0.005,10,0.1,"22720085",3
4559,22720731,835,12.224430433304,0.393349952767527,77337900,0.005,10,0.1,"22720451",1
3722,22720539,3142,14.5324494036662,0.443972665888442,5923800,0.005,10,0.1,"22720557",3
3755,22720611,4465,13.4518234361357,0.42059670860142,10170900,0.005,10,0.1,"22720623,22720635",2
4558,22720719,82,12.2252531141702,0.393368482771893,77351400,0.005,10,0.1,"22720731",1
4510,22724041,63,12.0801024996721,0.39009330114259,78300,0.005,10,0.1,"22722055",2
3474,22723903,12464,29.0613699679803,0.721174425576571,33720300,0.005,10,0.1,"22722389",3
3884,22722615,1529,11.5563601327572,0.378175862565489,4448700,0.005,10,0.1,"22722625",2
3893,22724301,74,10.1828321738661,0.346120298224824,3600,0.005,10,0.1,"22722661",2
3860,22722587,830,15.3135647577778,0.460545420893436,444600,0.005,10,0.1,"22723719,22723701",3
3473,22723729,1334,29.4111912639574,0.727240220415615,1195200,0.005,10,0.1,"22723903,22722555",3
4511,22724045,620,12.2043332788007,0.392897169633239,925200,0.005,10,0.1,"22724041",2
3540,22722095,623,12.2467801721092,0.393853223803563,743400,0.005,10,0.1,"22724045",2
3824,22722305,1152,11.5512016839612,0.378057689368178,1407600,0.005,10,0.1,"22724179",2
729,6268344,1571,38.5206830807771,0.878425318592181,1374300,0.005,10,0.1,"6269416",3
1219,6270148,55,16.2000612725899,0.479049861543461,0,0.005,10,0.1,"6270150",2
2776,6276853,45,11.6797473489809,0.380997804327757,0,0.005,10,0.1,"6276723",2
2673,6278893,1866,13.9571202728624,0.431594730567302,3698100,0.005,10,0.1,"6278897,6278925",2
2417,6278253,83,37.1161351814516,0.855880205809201,4500,0.005,10,0.1,"6279097,6278261",4
2638,6280003,1356,13.3659475489123,0.418715353303082,1872000,0.005,10,0.1,"6280013",2
2565,6279019,2918,15.6016592751383,0.466593421460727,5920200,0.005,10,0.1,"6280557",2
2614,6280799,1763,13.4467758924233,0.42048622768001,1576800,0.005,10,0.1,"6281057",3
3142,6289639,2271,24.5183266184748,0.640269239203153,1556100,0.005,10,0.1,"6289655",3
3234,6289845,1702,12.8657992690432,0.407685062125531,1499400,0.005,10,0.1,"6289867",2
3209,6289999,1088,9.14016006198664,0.320912563516411,32834700,0.005,10,0.1,"6290007",1
5134,9976673,342,10.5980209340538,0.355939675438184,380700,0.005,10,0.1,"9976671",2
5133,9977437,674,10.9075905858903,0.363186116884653,4155300,0.005,10,0.1,"9976673",2
5132,9976687,158,10.910286415087,0.363248947993458,38700,0.005,10,0.1,"9977437",2
4699,11729108,5725,13.707406384187,0.42617479501507,8103600,0.005,10,0.1,"11729110",2
1703,11738645,680,17.8752720933751,0.513210959256261,551700,0.005,10,0.1,"11738663,11738677",2
393,11749991,613,54.3907616060343,1.11837295704199,215100,0.005,10,0.1,"11749993",5
3593,22719521,84,18.9658759818533,0.534933866030282,9900,0.005,10,0.1,"22719519,22719549",3
3592,22719523,181,18.9710785593149,0.535036579148546,29700,0.005,10,0.1,"22719521",3
3591,22719553,2078,19.11924163,0.537958188244717,2998800,0.005,10,0.1,"22719523",3
3590,22719557,220,19.2211653237796,0.539964065879529,51300,0.005,10,0.1,"22719553",3
4450,22720173,2081,19.453590003982,0.544526336963171,4777200,0.005,10,0.1,"22719557",3
4477,22719793,146,19.51228632,0.545675897037268,118800,0.005,10,0.1,"22720173",3
3721,22720485,885,14.6553559210614,0.446597737037597,1440000,0.005,10,0.1,"22720539",3
3754,22720525,2909,13.7768409619055,0.427684794926931,4073400,0.005,10,0.1,"22720611",2
3733,22720325,315,12.253342915083,0.394000951190367,77815800,0.005,10,0.1,"22720719",1
3539,22722125,1631,13.0281339132013,0.411279069911829,1846800,0.005,10,0.1,"22722095",2
3516,22722133,199,17.6693705604804,0.509065674406964,35100,0.005,10,0.1,"22722123,22722125",3
3515,22722153,449,17.8894792056164,0.513496452181735,173700,0.005,10,0.1,"22722133,22722141",3
3514,22722155,25,17.9283232062066,0.514276678152136,6300,0.005,10,0.1,"22722153",3
3512,22722221,3696,18.2968774337295,0.521654483232125,9570600,0.005,10,0.1,"22722155",3
3513,22724063,186,18.301967464312,0.521756062780198,166500,0.005,10,0.1,"22722221",3
3803,22722291,529,19.413859558158,0.543747630548091,1337400,0.005,10,0.1,"22722287,22722305",3
3799,22722289,536,19.6601478075778,0.548567158738199,756900,0.005,10,0.1,"22722291,22722303",3
3859,22722585,892,16.1284610720008,0.477566781063674,2341800,0.005,10,0.1,"22722587,22723727",3
3882,22723717,3154,11.822236900035,0.384245525931448,2113200,0.005,10,0.1,"22722615",2
3883,22724269,102,11.8248213677042,0.384304324136064,45900,0.005,10,0.1,"22723717",2
4335,22722613,369,30.6828078373084,0.749110059491379,120600,0.005,10,0.1,"22723733,22723729",3
3511,22722265,5062,18.5594742645902,0.526884021052675,8448300,0.005,10,0.1,"22724063",3
723,6269218,7444,41.1835507996138,0.920504065116655,9756000,0.005,10,0.1,"6268286,6268344",3
722,6268410,49,41.2562152068083,0.921640662964483,1800,0.005,10,0.1,"6269218",3
1218,6270146,524,16.2205656231708,0.479474213007889,349200,0.005,10,0.1,"6270148",2
2416,6278251,1460,37.2000628367311,0.857234478680947,1679400,0.005,10,0.1,"6278253",4
2672,6278879,905,14.1588520879505,0.43595201604585,495900,0.005,10,0.1,"6278893",2
2855,6278981,641,15.6293516658878,0.467172997947765,526500,0.005,10,0.1,"6279019",2
